"","pathway","description","genes_in_pathway","matches","%_match","pValue","adj.pValue","overlap"
"GO:0051171","GO:0051171","""regulation of nitrogen compound metabolic process""","214","4","1.87","0.791393171723523","1","8622088,8627992,8628117,8629223"
"GO:0051783","GO:0051783","""regulation of nuclear division""","2","0","0","1","1",""
"GO:1903506","GO:1903506","""regulation of nucleic acid-templated transcription""","130","3","2.31","0.638703441349794","1","8622088,8627992,8628117"
"GO:0019219","GO:0019219","""regulation of nucleobase-containing compound metabolic process""","147","4","2.72","0.506872818971529","1","8622088,8627992,8628117,8629223"
"GO:0046822","GO:0046822","""regulation of nucleocytoplasmic transport""","4","0","0","1","1",""
"GO:0033043","GO:0033043","""regulation of organelle organization""","86","3","3.49","0.366742588390692","1","8617301,8618665,8629014"
"GO:1902513","GO:1902513","""regulation of organelle transport along microtubule""","1","0","0","1","1",""
"GO:0051341","GO:0051341","""regulation of oxidoreductase activity""","1","0","0","1","1",""
"GO:0006885","GO:0006885","""regulation of pH""","12","1","8.33","0.263026829807528","1","8620083"
"GO:0052547","GO:0052547","""regulation of peptidase activity""","8","0","0","1","1",""
"GO:0060099","GO:0060099","""regulation of phagocytosis, engulfment""","3","0","0","1","1",""
"GO:0050764","GO:0050764","""regulation of phagocytosis""","30","0","0","1","1",""
"GO:1905162","GO:1905162","""regulation of phagosome maturation""","3","0","0","1","1",""
"GO:0010921","GO:0010921","""regulation of phosphatase activity""","4","0","0","1","1",""
"GO:0019220","GO:0019220","""regulation of phosphate metabolic process""","37","1","2.7","0.610493702120636","1","8629223"
"GO:1900274","GO:1900274","""regulation of phospholipase C activity""","3","0","0","1","1",""
"GO:1904005","GO:1904005","""regulation of phospholipase D activity""","1","0","0","1","1",""
"GO:0010517","GO:0010517","""regulation of phospholipase activity""","4","0","0","1","1",""
"GO:1903725","GO:1903725","""regulation of phospholipid metabolic process""","2","0","0","1","1",""
"GO:0043666","GO:0043666","""regulation of phosphoprotein phosphatase activity""","2","0","0","1","1",""
"GO:0051174","GO:0051174","""regulation of phosphorus metabolic process""","37","1","2.7","0.610493702120636","1","8629223"
"GO:0042325","GO:0042325","""regulation of phosphorylation""","28","1","3.57","0.509842138449381","1","8629223"
"GO:0048548","GO:0048548","""regulation of pinocytosis""","20","0","0","1","1",""
"GO:0120032","GO:0120032","""regulation of plasma membrane bounded cell projection assembly""","15","1","6.67","0.317227506923575","1","8615885"
"GO:0120035","GO:0120035","""regulation of plasma membrane bounded cell projection organization""","15","1","6.67","0.317227506923575","1","8615885"
"GO:0061120","GO:0061120","""regulation of positive chemotaxis to cAMP by DIF-1""","1","0","0","1","1",""
"GO:0061121","GO:0061121","""regulation of positive chemotaxis to cAMP by DIF-2""","3","0","0","1","1",""
"GO:0061119","GO:0061119","""regulation of positive chemotaxis to cAMP by chlorinated alkylphenone""","4","0","0","1","1",""
"GO:0061118","GO:0061118","""regulation of positive chemotaxis to cAMP""","13","1","7.69","0.281552826115248","1","8624075"
"GO:1900368","GO:1900368","""regulation of post-transcriptional gene silencing by RNA""","1","0","0","1","1",""
"GO:0060147","GO:0060147","""regulation of post-transcriptional gene silencing""","2","0","0","1","1",""
"GO:0080090","GO:0080090","""regulation of primary metabolic process""","215","4","1.86","0.794407096171229","1","8622088,8627992,8628117,8629223"
"GO:0043067","GO:0043067","""regulation of programmed cell death""","2","0","0","1","1",""
"GO:0061136","GO:0061136","""regulation of proteasomal protein catabolic process""","6","0","0","1","1",""
"GO:0043393","GO:0043393","""regulation of protein binding""","25","2","8","0.129086582606556","1","8618108,8629223"
"GO:0042176","GO:0042176","""regulation of protein catabolic process""","9","0","0","1","1",""
"GO:0035304","GO:0035304","""regulation of protein dephosphorylation""","3","0","0","1","1",""
"GO:1901879","GO:1901879","""regulation of protein depolymerization""","12","0","0","1","1",""
"GO:0070861","GO:0070861","""regulation of protein exit from endoplasmic reticulum""","1","0","0","1","1",""
"GO:0046825","GO:0046825","""regulation of protein export from nucleus""","2","0","0","1","1",""
"GO:0043497","GO:0043497","""regulation of protein heterodimerization activity""","1","0","0","1","1",""
"GO:0043496","GO:0043496","""regulation of protein homodimerization activity""","1","0","0","1","1",""
"GO:0042306","GO:0042306","""regulation of protein import into nucleus""","2","0","0","1","1",""
"GO:0010738","GO:0010738","""regulation of protein kinase A signaling""","2","0","0","1","1",""
"GO:0051896","GO:0051896","""regulation of protein kinase B signaling""","13","1","7.69","0.281552826115248","1","8629223"
"GO:0045859","GO:0045859","""regulation of protein kinase activity""","23","0","0","1","1",""
"GO:1904776","GO:1904776","""regulation of protein localization to cell cortex""","2","0","0","1","1",""
"GO:2000008","GO:2000008","""regulation of protein localization to cell surface""","1","0","0","1","1",""
"GO:1905634","GO:1905634","""regulation of protein localization to chromatin""","1","0","0","1","1",""
"GO:1904749","GO:1904749","""regulation of protein localization to nucleolus""","1","0","0","1","1",""
"GO:1900180","GO:1900180","""regulation of protein localization to nucleus""","3","0","0","1","1",""
"GO:0051246","GO:0051246","""regulation of protein metabolic process""","76","1","1.32","0.856672131147251","1","8629223"
"GO:1903320","GO:1903320","""regulation of protein modification by small protein conjugation or removal""","2","0","0","1","1",""
"GO:0031399","GO:0031399","""regulation of protein modification process""","30","0","0","1","1",""
"GO:0001932","GO:0001932","""regulation of protein phosphorylation""","24","0","0","1","1",""
"GO:0032271","GO:0032271","""regulation of protein polymerization""","44","2","4.55","0.303016302632973","1","8617301,8618665"
"GO:0050708","GO:0050708","""regulation of protein secretion""","4","0","0","1","1",""
"GO:0071900","GO:0071900","""regulation of protein serine/threonine kinase activity""","10","0","0","1","1",""
"GO:0051223","GO:0051223","""regulation of protein transport""","9","0","0","1","1",""
"GO:1903613","GO:1903613","""regulation of protein tyrosine phosphatase activity""","1","0","0","1","1",""
"GO:0031396","GO:0031396","""regulation of protein ubiquitination""","2","0","0","1","1",""
"GO:0043254","GO:0043254","""regulation of protein-containing complex assembly""","51","2","3.92","0.367577924881447","1","8617301,8618665"
"GO:0043244","GO:0043244","""regulation of protein-containing complex disassembly""","14","0","0","1","1",""
"GO:1903050","GO:1903050","""regulation of proteolysis involved in protein catabolic process""","6","0","0","1","1",""
"GO:0030162","GO:0030162","""regulation of proteolysis""","17","0","0","1","1",""
"GO:1904984","GO:1904984","""regulation of quinolinate biosynthetic process""","1","0","0","1","1",""
"GO:1904892","GO:1904892","""regulation of receptor signaling pathway via STAT""","4","0","0","1","1",""
"GO:0051279","GO:0051279","""regulation of release of sequestered calcium ion into cytosol""","1","0","0","1","1",""
"GO:2001020","GO:2001020","""regulation of response to DNA damage stimulus""","1","0","0","1","1",""
"GO:0002831","GO:0002831","""regulation of response to biotic stimulus""","3","0","0","1","1",""
"GO:1905897","GO:1905897","""regulation of response to endoplasmic reticulum stress""","1","0","0","1","1",""
"GO:0047484","GO:0047484","""regulation of response to osmotic stress""","2","0","0","1","1",""
"GO:1902882","GO:1902882","""regulation of response to oxidative stress""","2","0","0","1","1",""
"GO:1901031","GO:1901031","""regulation of response to reactive oxygen species""","1","0","0","1","1",""
"GO:1900027","GO:1900027","""regulation of ruffle assembly""","2","0","0","1","1",""
"GO:1903530","GO:1903530","""regulation of secretion by cell""","9","1","11.11","0.204551820820062","1","8629014"
"GO:0090182","GO:0090182","""regulation of secretion of lysosomal enzymes""","1","0","0","1","1",""
"GO:0051046","GO:0051046","""regulation of secretion""","9","1","11.11","0.204551820820062","1","8629014"
"GO:0051282","GO:0051282","""regulation of sequestering of calcium ion""","8","1","12.5","0.184053156240315","1","8626571"
"GO:1903516","GO:1903516","""regulation of single strand break repair""","1","0","0","1","1",""
"GO:0033045","GO:0033045","""regulation of sister chromatid segregation""","4","0","0","1","1",""
"GO:0051056","GO:0051056","""regulation of small GTPase mediated signal transduction""","22","0","0","1","1",""
"GO:0062012","GO:0062012","""regulation of small molecule metabolic process""","6","1","16.67","0.141467629924622","1","8629223"
"GO:1904359","GO:1904359","""regulation of spore germination""","2","0","0","1","1",""
"GO:0042173","GO:0042173","""regulation of sporulation resulting in formation of a cellular spore""","4","0","0","1","1",""
"GO:0043937","GO:0043937","""regulation of sporulation""","6","0","0","1","1",""
"GO:1900024","GO:1900024","""regulation of substrate adhesion-dependent cell spreading""","2","0","0","1","1",""
"GO:1902903","GO:1902903","""regulation of supramolecular fiber organization""","60","2","3.33","0.446910931581631","1","8617301,8618665"
"GO:0006357","GO:0006357","""regulation of transcription by RNA polymerase II""","47","1","2.13","0.698395802306256","1","8627992"
"GO:0006359","GO:0006359","""regulation of transcription by RNA polymerase III""","1","0","0","1","1",""
"GO:0034243","GO:0034243","""regulation of transcription elongation by RNA polymerase II""","1","0","0","1","1",""
"GO:0060260","GO:0060260","""regulation of transcription initiation by RNA polymerase II""","2","0","0","1","1",""
"GO:0051338","GO:0051338","""regulation of transferase activity""","30","1","3.33","0.534236440291052","1","8629223"
"GO:0017015","GO:0017015","""regulation of transforming growth factor beta receptor signaling pathway""","1","0","0","1","1",""
"GO:0043555","GO:0043555","""regulation of translation in response to stress""","6","0","0","1","1",""
"GO:0006417","GO:0006417","""regulation of translation""","25","0","0","1","1",""
"GO:0006448","GO:0006448","""regulation of translational elongation""","11","0","0","1","1",""
"GO:0006450","GO:0006450","""regulation of translational fidelity""","10","1","10","0.224538568389468","1","8621587"
"GO:0010998","GO:0010998","""regulation of translational initiation by eIF2 alpha phosphorylation""","6","0","0","1","1",""
"GO:0043558","GO:0043558","""regulation of translational initiation in response to stress""","6","0","0","1","1",""
"GO:0006446","GO:0006446","""regulation of translational initiation""","7","0","0","1","1",""
"GO:0006449","GO:0006449","""regulation of translational termination""","1","0","0","1","1",""
"GO:0090092","GO:0090092","""regulation of transmembrane receptor protein serine/threonine kinase signaling pathway""","1","0","0","1","1",""
"GO:0034762","GO:0034762","""regulation of transmembrane transport""","8","0","0","1","1",""
"GO:0051049","GO:0051049","""regulation of transport""","69","1","1.45","0.828424118336328","1","8629014"
"GO:0010525","GO:0010525","""regulation of transposition, RNA-mediated""","1","0","0","1","1",""
"GO:0010528","GO:0010528","""regulation of transposition""","1","0","0","1","1",""
"GO:1904666","GO:1904666","""regulation of ubiquitin protein ligase activity""","2","0","0","1","1",""
"GO:0051438","GO:0051438","""regulation of ubiquitin-protein transferase activity""","3","0","0","1","1",""
"GO:0031338","GO:0031338","""regulation of vesicle fusion""","3","0","0","1","1",""
"GO:1901608","GO:1901608","""regulation of vesicle transport along microtubule""","1","0","0","1","1",""
"GO:0060627","GO:0060627","""regulation of vesicle-mediated transport""","53","1","1.89","0.741352746864","1","8629014"
"GO:0051209","GO:0051209","""release of sequestered calcium ion into cytosol""","7","1","14.29","0.163029545497725","1","8626571"
"GO:0000735","GO:0000735","""removal of nonhomologous ends""","1","0","0","1","1",""
"GO:0019430","GO:0019430","""removal of superoxide radicals""","2","0","0","1","1",""
"GO:0032505","GO:0032505","""reproduction of a single-celled organism""","2","0","0","1","1",""
"GO:0022413","GO:0022413","""reproductive process in single-celled organism""","2","0","0","1","1",""
"GO:0072344","GO:0072344","""rescue of stalled ribosome""","2","0","0","1","1",""
"GO:0019505","GO:0019505","""resorcinol metabolic process""","1","0","0","1","1",""
"GO:0034552","GO:0034552","""respiratory chain complex II assembly""","1","0","0","1","1",""
"GO:0017062","GO:0017062","""respiratory chain complex III assembly""","2","0","0","1","1",""
"GO:0008535","GO:0008535","""respiratory chain complex IV assembly""","1","0","0","1","1",""
"GO:0022904","GO:0022904","""respiratory electron transport chain""","11","0","0","1","1",""
"GO:1902610","GO:1902610","""response to N-phenylthiourea""","2","0","0","1","1",""
"GO:0010225","GO:0010225","""response to UV-C""","10","0","0","1","1",""
"GO:0009411","GO:0009411","""response to UV""","13","1","7.69","0.281552826115248","1","8623104"
"GO:0001101","GO:0001101","""response to acid chemical""","2","0","0","1","1",""
"GO:0010447","GO:0010447","""response to acidic pH""","3","0","0","1","1",""
"GO:0043279","GO:0043279","""response to alkaloid""","5","0","0","1","1",""
"GO:0043200","GO:0043200","""response to amino acid""","2","0","0","1","1",""
"GO:0046685","GO:0046685","""response to arsenic-containing substance""","1","0","0","1","1",""
"GO:0031000","GO:0031000","""response to caffeine""","5","0","0","1","1",""
"GO:0009743","GO:0009743","""response to carbohydrate""","2","0","0","1","1",""
"GO:0097328","GO:0097328","""response to carboplatin""","1","0","0","1","1",""
"GO:1902168","GO:1902168","""response to catechin""","8","1","12.5","0.184053156240315","1","8621449"
"GO:0043157","GO:0043157","""response to cation stress""","11","0","0","1","1",""
"GO:1902349","GO:1902349","""response to chloroquine""","1","0","0","1","1",""
"GO:0072718","GO:0072718","""response to cisplatin""","7","0","0","1","1",""
"GO:0009409","GO:0009409","""response to cold""","1","0","0","1","1",""
"GO:1904643","GO:1904643","""response to curcumin""","14","0","0","1","1",""
